prvdr_id,msr_cd,scr,sample,footnote
420043,IMM_2,86,222,2
420043,IMM_1a,96,134,2
420048,IMM_2,89,281,
420048,IMM_1a,90,189,
420049,IMM_2,97,287,2
420049,IMM_1a,98,146,2
420051,IMM_2,90,275,2
420051,IMM_1a,94,175,2
420053,IMM_2,92,121,2
420053,IMM_1a,99,70,2
420054,IMM_2,100,167,2
420054,IMM_1a,99,115,2
420055,IMM_2,89,160,2
420055,IMM_1a,94,108,2
420057,IMM_2,99,90,
420057,IMM_1a,100,77,
420062,IMM_2,100,192,2
420062,IMM_1a,100,117,2
420064,IMM_2,Not Available,Not Available,5
420064,IMM_1a,Not Available,Not Available,5
420065,IMM_2,92,281,
420065,IMM_1a,93,154,
420066,IMM_2,70,152,2
420066,IMM_1a,70,117,2
420067,IMM_2,87,283,
420067,IMM_1a,94,139,
420068,IMM_2,91,266,
420068,IMM_1a,92,168,
420069,IMM_2,81,154,
420069,IMM_1a,83,72,
420070,IMM_2,79,263,
420070,IMM_1a,96,160,
420071,IMM_2,93,293,2
420071,IMM_1a,93,205,2
420072,IMM_2,99,149,2
420072,IMM_1a,98,126,2
420073,IMM_2,85,255,2
420073,IMM_1a,85,139,2
420078,IMM_2,93,274,2
420078,IMM_1a,91,128,2
420079,IMM_2,98,261,2
420079,IMM_1a,97,149,2
420080,IMM_2,96,285,2
420080,IMM_1a,97,186,2
420082,IMM_2,95,304,
420082,IMM_1a,91,208,
420083,IMM_2,92,286,2
420083,IMM_1a,96,204,2
420085,IMM_2,99,279,2
420085,IMM_1a,95,193,2
420086,IMM_2,91,276,2
420086,IMM_1a,91,121,2
420087,IMM_2,89,313,
420087,IMM_1a,94,235,
420089,IMM_2,97,259,2
420089,IMM_1a,96,114,2
420091,IMM_2,95,311,2
420091,IMM_1a,97,212,2
420098,IMM_2,95,282,2
420098,IMM_1a,95,198,2
420101,IMM_2,97,176,2
420101,IMM_1a,99,136,2
420102,IMM_2,99,161,2
420102,IMM_1a,100,101,2
420103,IMM_2,94,157,
420103,IMM_1a,92,118,
420104,IMM_2,80,160,
420104,IMM_1a,91,78,
420105,IMM_2,91,194,2
420105,IMM_1a,92,125,2
421300,IMM_2,Not Available,Not Available,5
421300,IMM_1a,Not Available,Not Available,5
421301,IMM_2,92,126,
421301,IMM_1a,88,95,
421302,IMM_2,Not Available,Not Available,5
421302,IMM_1a,Not Available,Not Available,5
421303,IMM_2,Not Available,Not Available,5
421303,IMM_1a,Not Available,Not Available,5
421304,IMM_2,Too few cases,Too few cases,1
421304,IMM_1a,Too few cases,Too few cases,1
430005,IMM_2,81,206,2
430005,IMM_1a,84,162,2
430008,IMM_2,74,276,
430008,IMM_1a,93,180,
430012,IMM_2,93,883,
430012,IMM_1a,85,537,
430013,IMM_2,97,131,2
430013,IMM_1a,96,80,2
430014,IMM_2,61,1392,
430014,IMM_1a,61,794,
430015,IMM_2,94,120,2
430015,IMM_1a,93,67,2
430016,IMM_2,95,288,2
430016,IMM_1a,88,138,2
430027,IMM_2,87,305,
430027,IMM_1a,86,174,
430048,IMM_2,78,129,2
430048,IMM_1a,91,65,2
430077,IMM_2,68,277,2
430077,IMM_1a,87,152,2
430081,IMM_2,65,110,2
430081,IMM_1a,87,30,2
430082,IMM_2,64,11,1
430082,IMM_1a,Too few cases,Too few cases,1
430083,IMM_2,50,12,1
430083,IMM_1a,Too few cases,Too few cases,1
430084,IMM_2,50,136,
430084,IMM_1a,0,30,
430089,IMM_2,85,265,
430089,IMM_1a,92,109,
430090,IMM_2,39,158,2
430090,IMM_1a,28,86,2
430091,IMM_2,90,153,2
430091,IMM_1a,88,65,2
430092,IMM_2,12,72,2
430092,IMM_1a,17,42,2
430093,IMM_2,47,36,
430093,IMM_1a,13,15,1
430094,IMM_2,68,25,
430094,IMM_1a,73,15,1
430095,IMM_2,99,162,
430095,IMM_1a,99,126,
430096,IMM_2,0,69,
430096,IMM_1a,0,45,
431300,IMM_2,Not Available,Not Available,5
431300,IMM_1a,Not Available,Not Available,5
431306,IMM_2,Not Available,Not Available,5
431306,IMM_1a,Not Available,Not Available,5
431310,IMM_2,Not Available,Not Available,5
431310,IMM_1a,Not Available,Not Available,5
431311,IMM_2,Not Available,Not Available,5
431311,IMM_1a,Not Available,Not Available,5
431315,IMM_2,Not Available,Not Available,5
431315,IMM_1a,Not Available,Not Available,5
431316,IMM_2,Not Available,Not Available,5
431316,IMM_1a,Not Available,Not Available,5
431317,IMM_2,Not Available,Not Available,5
431317,IMM_1a,Not Available,Not Available,5
431320,IMM_2,Not Available,Not Available,5
431320,IMM_1a,Not Available,Not Available,5
431321,IMM_2,Too few cases,Too few cases,1
431321,IMM_1a,Too few cases,Too few cases,1
431322,IMM_2,Not Available,Not Available,5
431322,IMM_1a,Not Available,Not Available,5
431323,IMM_2,73,56,
431323,IMM_1a,92,40,
431324,IMM_2,Not Available,Not Available,5
431324,IMM_1a,Not Available,Not Available,5
431325,IMM_2,Too few cases,Too few cases,1
431325,IMM_1a,Too few cases,Too few cases,1
431326,IMM_2,Not Available,Not Available,5
431326,IMM_1a,Not Available,Not Available,5
431327,IMM_2,Not Available,Not Available,5
431327,IMM_1a,Not Available,Not Available,5
431329,IMM_2,Not Available,Not Available,5
431329,IMM_1a,Not Available,Not Available,5
431330,IMM_2,Not Available,Not Available,5
431330,IMM_1a,Not Available,Not Available,5
431331,IMM_2,Not Available,Not Available,5
431331,IMM_1a,Not Available,Not Available,5
431332,IMM_2,Not Available,Not Available,5
431332,IMM_1a,Not Available,Not Available,5
431334,IMM_2,Not Available,Not Available,5
431334,IMM_1a,Not Available,Not Available,5
431335,IMM_2,Not Available,Not Available,5
431335,IMM_1a,Not Available,Not Available,5
431336,IMM_2,Not Available,Not Available,5
431336,IMM_1a,Not Available,Not Available,5
431337,IMM_2,Not Available,Not Available,5
431337,IMM_1a,Not Available,Not Available,5
431338,IMM_2,Not Available,Not Available,5
431338,IMM_1a,Not Available,Not Available,5
440001,IMM_2,70,153,
440001,IMM_1a,57,154,
440002,IMM_2,90,281,
440002,IMM_1a,97,188,
440003,IMM_2,96,257,2
440003,IMM_1a,99,179,2
440006,IMM_2,88,298,2
440006,IMM_1a,77,195,2
440007,IMM_2,94,152,2
440007,IMM_1a,92,127,2
440008,IMM_2,99,152,2
440008,IMM_1a,94,129,2
440009,IMM_2,60,263,
440009,IMM_1a,84,184,
440010,IMM_2,75,161,
440010,IMM_1a,87,135,
440011,IMM_2,93,311,
440011,IMM_1a,94,222,
440012,IMM_2,89,280,
440012,IMM_1a,99,202,
440015,IMM_2,71,294,2
440015,IMM_1a,78,172,2
440016,IMM_2,98,147,
440016,IMM_1a,99,115,
440017,IMM_2,57,283,
440017,IMM_1a,78,198,
440018,IMM_2,87,180,2
440018,IMM_1a,92,123,2
440020,IMM_2,97,146,2
440020,IMM_1a,97,97,2
440025,IMM_2,93,194,
440025,IMM_1a,95,129,
440029,IMM_2,97,257,
440029,IMM_1a,93,151,
440030,IMM_2,99,300,2
440030,IMM_1a,99,226,2
440031,IMM_2,92,149,2
440031,IMM_1a,91,119,2
440032,IMM_2,95,151,
440032,IMM_1a,96,128,
440033,IMM_2,87,149,
440033,IMM_1a,90,125,
440034,IMM_2,94,313,2
440034,IMM_1a,92,245,2
440035,IMM_2,95,268,2
440035,IMM_1a,96,149,2
440039,IMM_2,94,284,2
440039,IMM_1a,87,120,2
440040,IMM_2,0,158,2
440040,IMM_1a,6,133,2
440046,IMM_2,98,217,2
440046,IMM_1a,93,157,2
440047,IMM_2,74,69,
440047,IMM_1a,76,59,
440048,IMM_2,80,656,2
440048,IMM_1a,95,359,2
440049,IMM_2,93,271,2
440049,IMM_1a,91,163,2
440050,IMM_2,99,134,2
440050,IMM_1a,99,91,2
440051,IMM_2,100,147,2
440051,IMM_1a,100,90,2
440053,IMM_2,69,280,2
440053,IMM_1a,74,189,2
440054,IMM_2,74,175,
440054,IMM_1a,78,153,
440056,IMM_2,93,147,
440056,IMM_1a,94,124,
440057,IMM_2,78,143,
440057,IMM_1a,74,121,
440058,IMM_2,96,245,2
440058,IMM_1a,98,195,2
440059,IMM_2,78,286,
440059,IMM_1a,77,211,
440060,IMM_2,93,67,
440060,IMM_1a,98,58,
440061,IMM_2,97,132,2
440061,IMM_1a,99,80,2
440063,IMM_2,75,276,2
440063,IMM_1a,82,167,2
440064,IMM_2,89,155,2
440064,IMM_1a,95,116,2
440065,IMM_2,90,203,
440065,IMM_1a,95,131,
440067,IMM_2,95,164,2
440067,IMM_1a,91,117,2
440068,IMM_2,93,141,2
440068,IMM_1a,93,98,2
440070,IMM_2,93,146,
440070,IMM_1a,96,135,
440072,IMM_2,100,252,2
440072,IMM_1a,100,179,2
440073,IMM_2,99,300,
440073,IMM_1a,98,196,
440081,IMM_2,82,225,2
440081,IMM_1a,96,165,2
440082,IMM_2,64,275,2
440082,IMM_1a,62,196,2
440083,IMM_2,96,151,2
440083,IMM_1a,97,119,2
440084,IMM_2,76,139,
440084,IMM_1a,88,104,
440091,IMM_2,99,473,
440091,IMM_1a,99,370,
440102,IMM_2,97,211,
440102,IMM_1a,99,147,
440104,IMM_2,73,250,
440104,IMM_1a,67,110,
440109,IMM_2,75,128,
440109,IMM_1a,88,75,
440110,IMM_2,97,167,2
440110,IMM_1a,99,137,2
440111,IMM_2,78,186,
440111,IMM_1a,73,74,
440115,IMM_2,61,109,
440115,IMM_1a,65,86,
440120,IMM_2,92,278,
440120,IMM_1a,86,181,
440125,IMM_2,91,289,2
440125,IMM_1a,89,181,2
440130,IMM_2,96,153,2
440130,IMM_1a,96,93,2
440131,IMM_2,69,131,2
440131,IMM_1a,92,66,2
440132,IMM_2,93,191,2
440132,IMM_1a,95,128,2
440133,IMM_2,72,288,2
440133,IMM_1a,67,188,2
440137,IMM_2,100,193,2
440137,IMM_1a,100,152,2
440141,IMM_2,44,154,
440141,IMM_1a,32,133,
440144,IMM_2,93,263,2
440144,IMM_1a,96,170,2
440147,IMM_2,Not Available,Not Available,5
440147,IMM_1a,Not Available,Not Available,5
440148,IMM_2,87,142,
440148,IMM_1a,90,119,
440150,IMM_2,79,277,2
440150,IMM_1a,79,173,2
440151,IMM_2,75,158,2
440151,IMM_1a,90,105,2
440152,IMM_2,40,330,2
440152,IMM_1a,53,93,2
440153,IMM_2,93,137,
440153,IMM_1a,98,99,
440156,IMM_2,89,276,2
440156,IMM_1a,85,171,2
440159,IMM_2,73,201,
440159,IMM_1a,64,131,
440161,IMM_2,96,269,2
440161,IMM_1a,86,164,2
440162,IMM_2,Not Available,Not Available,5
440162,IMM_1a,Not Available,Not Available,5
440168,IMM_2,95,60,
440168,IMM_1a,92,52,
440173,IMM_2,89,292,2
440173,IMM_1a,90,204,2
440174,IMM_2,96,156,2
440174,IMM_1a,94,128,2
440175,IMM_2,94,132,2
440175,IMM_1a,90,94,2
440176,IMM_2,93,272,2
440176,IMM_1a,92,181,2
440180,IMM_2,84,139,2
440180,IMM_1a,92,83,2
440181,IMM_2,96,71,
440181,IMM_1a,97,63,
440182,IMM_2,99,136,2
440182,IMM_1a,99,76,2
440183,IMM_2,94,296,2
440183,IMM_1a,89,161,2
440184,IMM_2,82,190,2
440184,IMM_1a,90,115,2
440185,IMM_2,98,294,2
440185,IMM_1a,100,180,2
440186,IMM_2,99,146,2
440186,IMM_1a,99,106,2
440187,IMM_2,100,151,2
440187,IMM_1a,100,117,2
440189,IMM_2,95,297,2
440189,IMM_1a,96,221,2
440192,IMM_2,89,148,2
440192,IMM_1a,95,121,2
440193,IMM_2,96,261,2
440193,IMM_1a,96,162,2
440194,IMM_2,97,249,2
440194,IMM_1a,83,162,2
440197,IMM_2,99,220,2
440197,IMM_1a,91,168,2
440200,IMM_2,97,118,
440200,IMM_1a,90,105,
440218,IMM_2,54,160,
440218,IMM_1a,72,76,
440227,IMM_2,86,248,2
440227,IMM_1a,82,136,2
440228,IMM_2,93,271,2
440228,IMM_1a,98,159,2
441300,IMM_2,Not Available,Not Available,5
441300,IMM_1a,Not Available,Not Available,5
441301,IMM_2,Not Available,Not Available,5
441301,IMM_1a,Not Available,Not Available,5
441305,IMM_2,Not Available,Not Available,5
441305,IMM_1a,Not Available,Not Available,5
441307,IMM_2,Not Available,Not Available,5
441307,IMM_1a,Not Available,Not Available,5
441308,IMM_2,Not Available,Not Available,5
441308,IMM_1a,Not Available,Not Available,5
441309,IMM_2,Not Available,Not Available,5
441309,IMM_1a,Not Available,Not Available,5
441310,IMM_2,Not Available,Not Available,5
441310,IMM_1a,Not Available,Not Available,5
441311,IMM_2,100,19,1
441311,IMM_1a,100,15,1
441312,IMM_2,79,121,
441312,IMM_1a,72,110,
441313,IMM_2,Not Available,Not Available,5
441313,IMM_1a,Not Available,Not Available,5
441314,IMM_2,Not Available,Not Available,5
441314,IMM_1a,Not Available,Not Available,5
441315,IMM_2,Not Available,Not Available,5
441315,IMM_1a,Not Available,Not Available,5
441316,IMM_2,Not Available,Not Available,5
441316,IMM_1a,Not Available,Not Available,5
441317,IMM_2,Not Available,Not Available,5
441317,IMM_1a,Not Available,Not Available,5
450002,IMM_2,100,248,2
450002,IMM_1a,99,89,2
450005,IMM_2,82,131,
450005,IMM_1a,93,58,
450007,IMM_2,92,251,
450007,IMM_1a,93,189,
450010,IMM_2,91,272,2
450010,IMM_1a,86,169,2
450011,IMM_2,98,280,2
450011,IMM_1a,97,173,2
450015,IMM_2,87,206,2
450015,IMM_1a,82,55,2
450018,IMM_2,88,217,2
450018,IMM_1a,78,91,2
450021,IMM_2,93,295,
450021,IMM_1a,92,174,
450023,IMM_2,96,278,2
450023,IMM_1a,99,193,2
450024,IMM_2,74,306,
450024,IMM_1a,80,121,
450028,IMM_2,78,232,
450028,IMM_1a,88,108,
450029,IMM_2,98,260,2
450029,IMM_1a,100,133,2
450032,IMM_2,81,210,
450032,IMM_1a,91,140,
450033,IMM_2,85,267,2
450033,IMM_1a,92,188,2
450034,IMM_2,69,284,
450034,IMM_1a,66,168,
450035,IMM_2,67,454,2
450037,IMM_2,92,265,
450039,IMM_2,94,717,2
450039,IMM_1a,90,271,2
450040,IMM_1a,89,206,2
450042,IMM_2,86,278,2
450042,IMM_1a,92,184,2
450044,IMM_2,95,269,2
450046,IMM_2,87,281,
450046,IMM_1a,88,179,
450051,IMM_2,98,248,2
450051,IMM_1a,100,140,2
450054,IMM_2,90,281,2
450054,IMM_1a,88,154,2
450055,IMM_2,98,160,
450056,IMM_1a,81,161,2
450058,IMM_2,74,1138,
450058,IMM_1a,79,659,
450068,IMM_2,77,275,
450068,IMM_1a,88,112,
450072,IMM_2,81,270,
450072,IMM_1a,83,175,
450073,IMM_2,82,125,
450073,IMM_1a,80,75,
450078,IMM_2,76,85,
450079,IMM_2,97,314,
450080,IMM_2,70,165,
450080,IMM_1a,82,90,
450083,IMM_2,84,289,2
450083,IMM_1a,85,187,2
450085,IMM_2,76,144,2
450085,IMM_1a,92,108,2
450087,IMM_1a,93,182,2
450090,IMM_2,92,130,2
450090,IMM_1a,88,64,2
450092,IMM_1a,86,162,
450097,IMM_2,99,246,2
450101,IMM_2,69,235,
450102,IMM_2,77,300,
450102,IMM_1a,79,196,
450104,IMM_2,75,219,2
450104,IMM_1a,94,127,2
450107,IMM_2,59,251,2
450108,IMM_2,96,164,
450108,IMM_1a,98,129,
450119,IMM_2,97,309,
450124,IMM_2,71,259,2
450124,IMM_1a,68,117,2
450128,IMM_2,91,242,2
450130,IMM_1a,81,114,
450133,IMM_2,98,537,
450133,IMM_1a,96,374,
450135,IMM_1a,96,207,2
450137,IMM_1a,99,238,
450143,IMM_2,84,146,
450143,IMM_1a,91,117,
450144,IMM_2,41,95,
450144,IMM_1a,68,47,
450147,IMM_2,99,298,2
450147,IMM_1a,98,174,2
450148,IMM_2,98,215,2
450148,IMM_1a,95,153,2
450152,IMM_2,70,245,2
450152,IMM_1a,83,119,2
450154,IMM_2,79,160,2
450155,IMM_2,24,123,2
450155,IMM_1a,22,59,2
450162,IMM_2,89,171,
450162,IMM_1a,86,126,
450163,IMM_2,85,213,
450163,IMM_1a,85,138,
450176,IMM_2,94,249,2
450176,IMM_1a,96,146,2
450177,IMM_2,84,123,2
450177,IMM_1a,91,75,2
450178,IMM_2,90,50,2
450178,IMM_1a,82,38,2
450184,IMM_2,86,1225,
450187,IMM_2,86,135,2
450187,IMM_1a,95,79,2
450188,IMM_2,72,154,
450188,IMM_1a,82,114,
450192,IMM_2,99,135,2
450192,IMM_1a,100,87,2
450194,IMM_2,61,117,
450194,IMM_1a,81,63,
450196,IMM_2,87,277,2
450196,IMM_1a,94,189,2
450200,IMM_2,92,345,2
450200,IMM_1a,89,197,2
450209,IMM_2,77,302,
450209,IMM_1a,79,168,
450210,IMM_2,88,146,
450210,IMM_1a,95,88,
450211,IMM_2,88,286,2
450211,IMM_1a,95,208,2
450213,IMM_2,89,253,
450214,IMM_1a,66,94,
450219,IMM_2,78,227,
450219,IMM_1a,89,136,
450221,IMM_2,76,121,
450222,IMM_2,99,271,2
450222,IMM_1a,94,184,2
450229,IMM_1a,95,169,2
450231,IMM_2,99,274,
450231,IMM_1a,99,161,
450235,IMM_2,91,147,2
450235,IMM_1a,94,90,2
450236,IMM_2,69,192,2
450236,IMM_1a,87,93,2
450237,IMM_1a,85,172,
450241,IMM_1a,65,84,2
450243,IMM_2,38,39,
450243,IMM_1a,59,34,
450253,IMM_1a,81,68,
450270,IMM_2,24,153,2
450270,IMM_1a,23,102,2
450271,IMM_2,86,295,2
450271,IMM_1a,91,194,2
450272,IMM_2,90,213,2
450283,IMM_2,Not Available,Not Available,5
450283,IMM_1a,Not Available,Not Available,5
450289,IMM_1a,86,255,
450292,IMM_1a,94,108,2
450293,IMM_1a,89,46,
450296,IMM_2,84,204,2
450296,IMM_1a,93,134,2
450299,IMM_2,67,269,2
450299,IMM_1a,77,155,2
450306,IMM_2,87,76,
450306,IMM_1a,89,62,
450324,IMM_2,99,297,
450324,IMM_1a,98,216,
450340,IMM_2,95,273,2
450340,IMM_1a,95,152,2
450346,IMM_1a,97,143,2
450347,IMM_2,98,226,
450347,IMM_1a,99,133,
450348,IMM_2,75,143,2
450351,IMM_2,97,135,2
450351,IMM_1a,99,82,2
450352,IMM_2,87,247,2
450352,IMM_1a,91,141,2
450358,IMM_1a,93,216,2
450369,IMM_2,86,106,
450369,IMM_1a,94,85,
450370,IMM_1a,76,80,
450372,IMM_2,97,161,
450372,IMM_1a,93,121,
450373,IMM_2,77,114,
450373,IMM_1a,80,81,
450379,IMM_2,56,153,2
450379,IMM_1a,60,88,2
450388,IMM_2,93,249,2
450388,IMM_1a,93,128,2
450389,IMM_2,62,279,
450389,IMM_1a,75,183,
450395,IMM_2,91,138,2
450395,IMM_1a,91,92,2
450399,IMM_2,68,128,2
450399,IMM_1a,65,101,2
450400,IMM_1a,100,128,2
450403,IMM_2,90,279,2
450411,IMM_1a,75,122,2
450419,IMM_2,98,175,2
450422,IMM_1a,0,57,
450424,IMM_2,82,302,2
450431,IMM_2,100,223,2
450431,IMM_1a,86,124,2
450446,IMM_2,Not Available,Not Available,5
450446,IMM_1a,Not Available,Not Available,5
450447,IMM_1a,92,165,2
450451,IMM_1a,88,120,2
450462,IMM_2,94,298,2
450462,IMM_1a,95,175,2
450465,IMM_2,100,645,
450465,IMM_1a,99,401,
450469,IMM_2,92,292,
450469,IMM_1a,92,211,
450475,IMM_1a,88,91,
450484,IMM_1a,99,162,2
450488,IMM_2,72,133,
450489,IMM_2,64,132,2
450489,IMM_1a,82,61,2
450497,IMM_2,81,126,
450498,IMM_2,76,66,
450498,IMM_1a,79,47,
450508,IMM_1a,89,141,2
450518,IMM_2,67,345,2
450518,IMM_1a,76,221,2
450537,IMM_2,99,219,
450537,IMM_1a,99,137,
450539,IMM_2,77,132,2
450558,IMM_2,99,293,2
450558,IMM_1a,99,156,2
450563,IMM_2,86,316,
450563,IMM_1a,82,170,
450565,IMM_2,40,136,
450565,IMM_1a,67,69,
450571,IMM_2,89,266,
450571,IMM_1a,89,153,
450573,IMM_2,66,157,
450573,IMM_1a,80,98,
450578,IMM_2,34,44,
450578,IMM_1a,52,29,
450580,IMM_2,62,131,2
450580,IMM_1a,73,89,2
450584,IMM_1a,69,128,
450586,IMM_2,79,100,
450586,IMM_1a,89,79,
450587,IMM_2,97,267,2
450591,IMM_2,57,137,
450591,IMM_1a,74,66,
450596,IMM_1a,89,102,2
450597,IMM_1a,97,93,2
450604,IMM_1a,94,102,2
450610,IMM_1a,93,181,
450615,IMM_2,96,173,
450617,IMM_1a,89,174,2
450620,IMM_2,50,30,2
450634,IMM_2,97,275,2
450634,IMM_1a,91,184,2
450638,IMM_2,88,277,2
450639,IMM_2,95,310,2
450639,IMM_1a,91,164,2
450641,IMM_1a,82,79,
450643,IMM_2,79,273,
450643,IMM_1a,88,131,
450644,IMM_2,97,233,2
450644,IMM_1a,88,129,2
450651,IMM_2,97,276,2
450651,IMM_1a,93,159,2
450653,IMM_2,94,151,2
450653,IMM_1a,98,88,2
450654,IMM_2,73,176,
450656,IMM_2,98,250,2
450658,IMM_2,85,94,
450658,IMM_1a,90,86,
450659,IMM_2,84,271,2
450659,IMM_1a,94,154,2
450661,IMM_2,86,325,2
450661,IMM_1a,94,113,2
450662,IMM_2,94,239,2
450662,IMM_1a,89,106,2
450668,IMM_2,97,278,2
450669,IMM_2,85,257,2
450670,IMM_2,84,306,2
450670,IMM_1a,86,220,2
450672,IMM_1a,85,247,2
450674,IMM_1a,Too few cases,Too few cases,1
450675,IMM_2,81,232,2
450675,IMM_1a,86,125,2
450677,IMM_2,69,279,2
450677,IMM_1a,73,179,2
450678,IMM_1a,97,193,2
450683,IMM_2,48,31,2
450683,IMM_1a,50,16,1
450684,IMM_2,97,306,
450686,IMM_2,76,279,2
450686,IMM_1a,81,151,2
450688,IMM_2,92,594,2
450688,IMM_1a,93,446,2
450690,IMM_2,93,159,
450690,IMM_1a,90,124,
450694,IMM_2,88,126,
450694,IMM_1a,93,98,
450697,IMM_2,88,424,2
450697,IMM_1a,94,206,2
450698,IMM_2,72,75,
450702,IMM_2,96,271,2
450702,IMM_1a,99,142,2
450709,IMM_2,100,281,
450709,IMM_1a,100,172,
450711,IMM_2,100,246,2
450711,IMM_1a,95,116,2
450713,IMM_2,99,258,2
450716,IMM_2,54,242,2
450716,IMM_1a,88,94,2
450718,IMM_2,89,228,2
450718,IMM_1a,95,123,2
450723,IMM_2,96,270,2
450730,IMM_2,95,264,
450730,IMM_1a,87,154,
450742,IMM_2,85,285,2
450742,IMM_1a,96,132,2
450743,IMM_1a,94,173,2
450746,IMM_2,66,32,
450746,IMM_1a,70,30,
450749,IMM_2,91,148,
450754,IMM_1a,89,130,
450755,IMM_2,69,124,
450766,IMM_1a,93,150,2
450770,IMM_2,79,137,2
450770,IMM_1a,88,72,2
450771,IMM_2,91,283,2
450771,IMM_1a,90,119,2
450774,IMM_2,95,129,
450774,IMM_1a,83,75,
450775,IMM_2,95,253,2
450779,IMM_2,98,275,2
450779,IMM_1a,97,151,2
450780,IMM_1a,91,108,2
450788,IMM_2,93,240,2
450788,IMM_1a,92,114,2
450795,IMM_2,41,149,2
450795,IMM_1a,36,113,2
450796,IMM_2,Not Available,Not Available,5
450796,IMM_1a,Not Available,Not Available,5
450797,IMM_2,0,51,
450801,IMM_2,88,273,
450801,IMM_1a,92,173,
450803,IMM_1a,78,91,
450804,IMM_2,95,150,2
450804,IMM_1a,79,85,2
450808,IMM_1a,6,54,
450809,IMM_2,98,227,2
450809,IMM_1a,82,99,2
450813,IMM_2,Not Available,Not Available,5
450813,IMM_1a,Not Available,Not Available,5
450820,IMM_2,95,353,2
450820,IMM_1a,96,202,2
450822,IMM_1a,91,99,2
450825,IMM_2,99,100,2
450825,IMM_1a,99,69,2
450828,IMM_2,73,218,
450831,IMM_2,0,24,1
450831,IMM_1a,Too few cases,Too few cases,1
450832,IMM_2,97,244,
450832,IMM_1a,94,119,
450833,IMM_2,93,124,2
450833,IMM_1a,94,67,2
450840,IMM_2,98,261,2
450840,IMM_1a,97,118,2
450841,IMM_2,99,134,
450841,IMM_1a,99,69,
450844,IMM_2,88,330,2
450844,IMM_1a,94,168,2
450845,IMM_2,72,163,2
450845,IMM_1a,73,81,2
450847,IMM_2,88,329,
450848,IMM_1a,90,115,
450851,IMM_2,99,167,
450853,IMM_1a,80,69,
450855,IMM_2,93,254,
450855,IMM_1a,95,176,
450856,IMM_2,94,233,
450860,IMM_2,83,78,
450862,IMM_2,79,271,
450864,IMM_1a,78,198,2
450865,IMM_2,35,115,2
450865,IMM_1a,90,21,1
450867,IMM_2,69,236,2
450867,IMM_1a,86,130,2
450869,IMM_2,92,238,2
450869,IMM_1a,91,98,2
450871,IMM_2,59,154,2
450871,IMM_1a,62,92,2
450874,IMM_2,84,83,
450874,IMM_1a,94,17,1
450875,IMM_2,96,354,
450875,IMM_1a,98,165,
450876,IMM_2,88,186,2
450876,IMM_1a,89,158,2
450877,IMM_2,95,152,2
450877,IMM_1a,96,114,2
450880,IMM_2,67,159,
450883,IMM_2,90,115,
450883,IMM_1a,84,19,1
450884,IMM_2,85,169,2
450884,IMM_1a,91,150,2
450885,IMM_2,92,276,2
450885,IMM_1a,95,129,2
450886,IMM_2,100,103,
450886,IMM_1a,100,49,
450888,IMM_2,65,200,
450888,IMM_1a,66,133,
450889,IMM_2,Not Available,Not Available,5
450889,IMM_1a,Not Available,Not Available,5
450890,IMM_2,99,314,
450890,IMM_1a,96,212,
450891,IMM_1a,86,50,
450893,IMM_2,99,70,
450893,IMM_1a,100,18,1
451301,IMM_2,Not Available,Not Available,5
451301,IMM_1a,Not Available,Not Available,5
451302,IMM_2,82,93,
451302,IMM_1a,73,77,
451303,IMM_1a,Not Available,Not Available,5
451305,IMM_2,Not Available,Not Available,5
451305,IMM_1a,Not Available,Not Available,5
451308,IMM_2,Not Available,Not Available,5
451308,IMM_1a,Not Available,Not Available,5
451309,IMM_2,Not Available,Not Available,5
451309,IMM_1a,Not Available,Not Available,5
451310,IMM_2,Not Available,Not Available,5
451310,IMM_1a,Not Available,Not Available,5
451313,IMM_2,Not Available,Not Available,5
451315,IMM_2,Not Available,Not Available,5
451315,IMM_1a,Not Available,Not Available,5
451316,IMM_2,Not Available,Not Available,5
451316,IMM_1a,Not Available,Not Available,5
451319,IMM_2,Not Available,Not Available,5
451319,IMM_1a,Not Available,Not Available,5
451320,IMM_2,Not Available,Not Available,5
451320,IMM_1a,Not Available,Not Available,5
451321,IMM_2,Not Available,Not Available,5
451321,IMM_1a,Not Available,Not Available,5
451322,IMM_2,Not Available,Not Available,5
451322,IMM_1a,Not Available,Not Available,5
451323,IMM_2,96,142,
451323,IMM_1a,96,120,
451330,IMM_1a,Not Available,Not Available,5
451331,IMM_2,Not Available,Not Available,5
451331,IMM_1a,Not Available,Not Available,5
451334,IMM_2,Not Available,Not Available,5
451334,IMM_1a,Not Available,Not Available,5
451337,IMM_2,Not Available,Not Available,5
451337,IMM_1a,Not Available,Not Available,5
451341,IMM_1a,Not Available,Not Available,5
451342,IMM_2,Not Available,Not Available,5
451342,IMM_1a,Not Available,Not Available,5
451343,IMM_2,Not Available,Not Available,5
451343,IMM_1a,Not Available,Not Available,5
451344,IMM_1a,Not Available,Not Available,5
451346,IMM_2,Not Available,Not Available,5
451347,IMM_1a,Not Available,Not Available,5
451349,IMM_2,Not Available,Not Available,5
451349,IMM_1a,Not Available,Not Available,5
451350,IMM_2,Not Available,Not Available,5
451350,IMM_1a,Not Available,Not Available,5
451356,IMM_2,Not Available,Not Available,5
451356,IMM_1a,Not Available,Not Available,5
451364,IMM_2,94,52,
451364,IMM_1a,95,43,
451365,IMM_1a,Not Available,Not Available,5
